City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
518,Derzhavinsk,KZ,2021-04-24 17:24:17,51.1,66.3167,47.68,45,100,16.49,overcast clouds
519,Tazovskiy,RU,2021-04-24 17:24:17,67.4667,78.7,31.59,92,100,9.86,overcast clouds
520,Burnie,AU,2021-04-24 17:24:17,-41.0667,145.9167,46.99,86,73,1.01,broken clouds
521,Bartlesville,US,2021-04-24 17:24:17,36.7473,-95.9808,62.01,72,75,12.66,broken clouds
522,Matara,LK,2021-04-24 17:24:18,5.9485,80.5353,78.64,87,80,3.58,broken clouds
523,Celldomolk,HU,2021-04-24 17:24:18,47.2571,17.1503,59.0,33,0,4.61,clear sky
524,College,US,2021-04-24 17:23:45,64.8569,-147.8028,44.01,56,20,1.01,few clouds
525,Alihe,CN,2021-04-24 17:24:18,50.5667,123.7167,35.37,53,2,3.96,clear sky
526,Devils Lake,US,2021-04-24 17:24:19,48.1128,-98.8651,37.99,23,1,9.22,clear sky
527,Ojinaga,MX,2021-04-24 17:24:19,29.5667,-104.4167,77.0,12,1,3.13,clear sky
528,Aklavik,CA,2021-04-24 17:24:19,68.2191,-135.0107,30.2,69,20,2.3,few clouds
529,Noshiro,JP,2021-04-24 17:24:19,40.2039,140.0242,48.92,83,100,4.16,overcast clouds
530,Plettenberg Bay,ZA,2021-04-24 17:24:20,-34.0527,23.3716,61.52,88,100,3.47,overcast clouds
531,Martapura,ID,2021-04-24 17:24:20,-3.4167,114.85,77.0,88,90,3.44,overcast clouds
532,Minab,IR,2021-04-24 17:24:20,27.1467,57.0801,91.4,29,0,6.91,haze
533,Zaysan,KZ,2021-04-24 17:24:21,47.4667,84.8667,34.14,52,46,10.89,scattered clouds
534,Nurlat,RU,2021-04-24 17:24:21,54.4277,50.8051,43.54,93,100,6.22,overcast clouds
535,Thunder Bay,CA,2021-04-24 17:23:01,48.4001,-89.3168,36.0,60,90,11.5,light snow
536,Palauig,PH,2021-04-24 17:24:21,15.435,119.9045,77.16,75,1,6.67,clear sky
537,Dillingen,DE,2021-04-24 17:24:22,49.35,6.7333,62.6,31,0,5.75,clear sky
538,Coquimbo,CL,2021-04-24 17:24:22,-29.9533,-71.3436,64.4,63,0,9.22,clear sky
539,Tumwater,US,2021-04-24 17:24:22,47.0073,-122.9093,48.0,93,90,9.22,light rain
540,Kidal,ML,2021-04-24 17:24:22,18.4411,1.4078,103.48,4,0,10.92,clear sky
541,Shimoda,JP,2021-04-24 17:24:23,34.6667,138.95,53.01,72,24,3.0,few clouds
542,Morant Bay,JM,2021-04-24 17:22:14,17.8815,-76.4093,86.0,70,40,13.8,scattered clouds
543,Ribeira Brava,PT,2021-04-24 17:24:23,32.65,-17.0667,64.0,69,28,15.86,scattered clouds
544,Uvira,CD,2021-04-24 17:24:23,-3.4067,29.1458,75.25,82,57,4.79,light rain
545,Marquette,US,2021-04-24 17:20:12,46.5333,-87.6335,37.99,84,100,9.78,overcast clouds
546,Salvador,SV,2021-04-24 17:20:29,13.8333,-88.9167,89.6,54,40,6.91,scattered clouds
547,Khash,IR,2021-04-24 17:24:24,28.2211,61.2158,75.11,7,12,3.69,few clouds
548,Bubaque,GW,2021-04-24 17:24:24,11.2833,-15.8333,78.64,68,3,21.16,clear sky
549,Takoradi,GH,2021-04-24 17:24:24,4.8845,-1.7554,85.12,72,92,11.83,overcast clouds
550,Walvis Bay,NA,2021-04-24 17:24:25,-22.9575,14.5053,61.0,82,21,10.36,few clouds
551,Arlit,NE,2021-04-24 17:20:07,18.7369,7.3853,104.29,6,8,6.73,clear sky
552,Chiapilla,MX,2021-04-24 17:24:25,16.5167,-92.7333,89.6,40,40,8.05,scattered clouds
553,Navirai,BR,2021-04-24 17:24:25,-23.065,-54.1906,78.6,38,99,4.32,overcast clouds
554,Broome,US,2021-04-24 17:20:08,42.2506,-75.833,64.0,29,40,8.05,scattered clouds
555,Bloemfontein,ZA,2021-04-24 17:24:26,-29.1211,26.214,59.0,36,0,4.61,clear sky
556,Sabang,ID,2021-04-24 17:24:26,5.8933,95.3214,83.28,71,100,15.88,overcast clouds
557,Soyo,AO,2021-04-24 17:23:16,-6.1349,12.3689,80.46,80,100,4.81,light rain
558,Auki,SB,2021-04-24 17:24:26,-8.7676,160.7034,77.4,85,89,2.89,overcast clouds
559,Saint-Ambroise,CA,2021-04-24 17:24:27,48.5501,-71.3324,57.0,32,20,16.11,few clouds
560,Hesla,IN,2021-04-24 17:24:27,24.0667,85.8833,89.26,10,91,1.77,overcast clouds
561,Atascadero,US,2021-04-24 17:23:35,35.4894,-120.6707,53.6,71,75,3.44,broken clouds
